Temperature,Humidity,Light,CO2,HumidityRatio,Temperature_lag30,Humidity_lag30,Light_lag30,CO2_lag30,HumidityRatio_lag30,hour_of_day,dow_0,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,Occupancy
20.39,24.79,0.0,820.5,0.0036673448967818,20.39,25.0,0.0,801.0,0.0036985962853812,7,True,False,False,False,False,False,False,0
20.39,24.79,0.0,815.0,0.0036673448967818,20.39,25.0,0.0,797.0,0.0036985962853812,7,True,False,False,False,False,False,False,0
20.39,24.79,0.0,811.0,0.0036673448967818,20.39,25.0,0.0,797.0,0.0036985962853812,7,True,False,False,False,False,False,False,0
20.39,24.7,0.0,810.0,0.0036539524001539,20.39,25.0,0.0,802.0,0.0036985962853812,7,True,False,False,False,False,False,False,0
20.39,24.79,0.0,811.5,0.0036673448967818,20.39,25.0,0.0,803.5,0.0036985962853812,7,True,False,False,False,False,False,False,0
20.39,24.7,0.0,808.0,0.0036539524001539,20.39,25.0,0.0,805.0,0.0036985962853812,7,True,False,False,False,False,False,False,0
20.39,24.745,0.0,812.0,0.0036606485768,20.39,25.0,0.0,803.0,0.0036985962853812,7,True,False,False,False,False,False,False,0
20.39,24.7225,0.0,811.25,0.0036573004705603,20.39,25.0,0.0,807.5,0.0036985962853812,7,True,False,False,False,False,False,False,0
20.39,24.79,0.0,809.5,0.0036673448967818,20.39,25.0,0.0,810.0,0.0036985962853812,7,True,False,False,False,False,False,False,0
20.39,24.7,0.0,806.0,0.0036539524001539,20.39,24.945,0.0,809.0,0.0036904110961423,7,True,False,False,False,False,False,False,0
20.39,24.7,0.0,806.0,0.0036539524001539,20.39,25.0,0.0,810.5,0.0036985962853812,7,True,False,False,False,False,False,False,0
20.39,24.7,0.0,809.333333333333,0.0036539524001539,20.39,24.945,0.0,807.0,0.0036904110961423,7,True,False,False,False,False,False,False,0
20.39,24.7,0.0,813.5,0.0036539524001539,20.39,25.0,0.0,801.0,0.0036985962853812,7,True,False,False,False,False,False,False,0
20.39,24.7,0.0,816.5,0.0036539524001539,20.39,25.0,0.0,801.5,0.0036985962853812,7,True,False,False,False,False,False,False,0
20.39,24.7,0.0,817.333333333333,0.0036539524001539,20.39,24.945,0.0,804.0,0.0036904110961423,7,True,False,False,False,False,False,False,0
20.39,24.7,0.0,813.0,0.0036539524001539,20.39,24.89,0.0,810.0,0.0036822261210526,7,True,False,False,False,False,False,False,0
20.39,24.7,0.0,811.0,0.0036539524001539,20.39,24.89,0.0,808.5,0.0036822261210526,7,True,False,False,False,False,False,False,0
20.39,24.7,0.0,811.5,0.0036539524001539,20.39,24.89,0.0,809.333333333333,0.0036822261210526,7,True,False,False,False,False,False,False,0
20.39,24.65,0.0,809.5,0.0036465123719846,20.39,24.89,0.0,804.5,0.0036822261210526,7,True,False,False,False,False,False,False,0
20.39,24.6,0.0,806.0,0.0036390725207609,20.39,24.79,0.0,807.0,0.0036673448967818,7,True,False,False,False,False,False,False,0
20.39,24.6,0.0,802.5,0.0036390725207609,20.39,24.89,0.0,809.0,0.0036822261210526,7,True,False,False,False,False,False,False,0
20.39,24.65,0.0,802.5,0.0036465123719846,20.39,24.79,0.0,808.5,0.0036673448967818,7,True,False,False,False,False,False,False,0
20.39,24.65,0.0,805.0,0.0036465123719846,20.39,24.84,0.0,814.5,0.0036747854204324,7,True,False,False,False,False,False,False,0
20.39,24.6,0.0,806.0,0.0036390725207609,20.39,24.79,0.0,815.0,0.0036673448967818,7,True,False,False,False,False,False,False,0
20.39,24.6,0.0,809.0,0.0036390725207609,20.39,24.79,0.0,815.0,0.0036673448967818,7,True,False,False,False,False,False,False,0
20.39,24.6,0.0,809.0,0.0036390725207609,20.39,24.79,0.0,816.0,0.0036673448967818,7,True,False,False,False,False,False,False,0
20.39,24.6,0.0,803.5,0.0036390725207609,20.39,24.79,0.0,807.0,0.0036673448967818,7,True,False,False,False,False,False,False,0
20.39,24.6,0.0,805.333333333333,0.0036390725207609,20.39,24.79,0.0,801.5,0.0036673448967818,7,True,False,False,False,False,False,False,0
20.39,24.6,0.0,805.0,0.0036390725207609,20.39,24.79,0.0,807.5,0.0036673448967818,7,True,False,False,False,False,False,False,0
20.39,24.55,0.0,805.5,0.0036316328464765,20.39,24.79,0.0,813.5,0.0036673448967818,7,True,False,False,False,False,False,False,0
20.39,24.6,0.0,806.5,0.0036390725207609,20.39,24.79,0.0,820.5,0.0036673448967818,7,True,False,False,False,False,False,False,0
20.39,24.6,0.0,807.0,0.0036390725207609,20.39,24.79,0.0,815.0,0.0036673448967818,7,True,False,False,False,False,False,False,0
20.39,24.5,0.0,808.0,0.0036241933491251,20.39,24.79,0.0,811.0,0.0036673448967818,7,True,False,False,False,False,False,False,0
20.39,24.6,0.0,813.0,0.0036390725207609,20.39,24.7,0.0,810.0,0.0036539524001539,7,True,False,False,False,False,False,False,0
20.39,24.6,0.0,806.333333333333,0.0036390725207609,20.39,24.79,0.0,811.5,0.0036673448967818,7,True,False,False,False,False,False,False,0
20.39,24.55,0.0,803.666666666667,0.0036316328464765,20.39,24.7,0.0,808.0,0.0036539524001539,7,True,False,False,False,False,False,False,0
20.39,24.5,0.0,814.0,0.0036241933491251,20.39,24.745,0.0,812.0,0.0036606485768,7,True,False,False,False,False,False,False,0
20.39,24.5,0.0,816.5,0.0036241933491251,20.39,24.7225,0.0,811.25,0.0036573004705603,7,True,False,False,False,False,False,False,0
20.39,24.5,0.0,816.0,0.0036241933491251,20.39,24.79,0.0,809.5,0.0036673448967818,7,True,False,False,False,False,False,False,0
20.39,24.5,0.0,815.0,0.0036241933491251,20.39,24.7,0.0,806.0,0.0036539524001539,7,True,False,False,False,False,False,False,0
20.39,24.5,0.0,813.0,0.0036241933491251,20.39,24.7,0.0,806.0,0.0036539524001539,7,True,False,False,False,False,False,False,0
20.39,24.5,0.0,811.0,0.0036241933491251,20.39,24.7,0.0,809.333333333333,0.0036539524001539,7,True,False,False,False,False,False,False,0
20.39,24.5,0.0,806.0,0.0036241933491251,20.39,24.7,0.0,813.5,0.0036539524001539,7,True,False,False,False,False,False,False,0
20.39,24.39,0.0,813.5,0.003607827077725,20.39,24.7,0.0,816.5,0.0036539524001539,7,True,False,False,False,False,False,False,0
20.39,24.39,0.0,815.5,0.003607827077725,20.39,24.7,0.0,817.333333333333,0.0036539524001539,7,True,False,False,False,False,False,False,0
20.39,24.5,0.0,811.333333333333,0.0036241933491251,20.39,24.7,0.0,813.0,0.0036539524001539,7,True,False,False,False,False,False,False,0
20.39,24.39,0.0,818.0,0.003607827077725,20.39,24.7,0.0,811.0,0.0036539524001539,7,True,False,False,False,False,False,False,0
20.39,24.4633333333333,0.0,815.0,0.0036187378301811,20.39,24.7,0.0,811.5,0.0036539524001539,7,True,False,False,False,False,False,False,0
20.39,24.39,0.0,815.0,0.003607827077725,20.39,24.65,0.0,809.5,0.0036465123719846,7,True,False,False,False,False,False,False,0
20.39,24.4633333333333,0.0,820.666666666667,0.0036187378301811,20.39,24.6,0.0,806.0,0.0036390725207609,7,True,False,False,False,False,False,False,0
20.39,24.5,0.0,820.0,0.0036241933491251,20.39,24.6,0.0,802.5,0.0036390725207609,7,True,False,False,False,False,False,False,0
20.39,24.4725,0.0,813.75,0.0036201017009972,20.39,24.65,0.0,802.5,0.0036465123719846,7,True,False,False,False,False,False,False,0
20.39,24.445,0.0,814.5,0.0036160101063886,20.39,24.65,0.0,805.0,0.0036465123719846,7,True,False,False,False,False,False,False,0
20.39,24.39,0.0,823.0,0.003607827077725,20.39,24.6,0.0,806.0,0.0036390725207609,7,True,False,False,False,False,False,False,0
20.39,24.39,0.0,822.0,0.003607827077725,20.39,24.6,0.0,809.0,0.0036390725207609,7,True,False,False,False,False,False,False,0
20.39,24.39,0.0,821.0,0.003607827077725,20.39,24.6,0.0,809.0,0.0036390725207609,7,True,False,False,False,False,False,False,0
20.39,24.39,0.0,820.0,0.003607827077725,20.39,24.6,0.0,803.5,0.0036390725207609,7,True,False,False,False,False,False,False,0
20.39,24.39,0.0,817.666666666667,0.003607827077725,20.39,24.6,0.0,805.333333333333,0.0036390725207609,7,True,False,False,False,False,False,False,0
20.39,24.39,0.0,816.5,0.003607827077725,20.39,24.6,0.0,805.0,0.0036390725207609,7,True,False,False,False,False,False,False,0
20.39,24.39,0.0,814.0,0.003607827077725,20.39,24.55,0.0,805.5,0.0036316328464765,8,True,False,False,False,False,False,False,0
20.39,24.39,0.0,817.5,0.003607827077725,20.39,24.6,0.0,806.5,0.0036390725207609,8,True,False,False,False,False,False,False,0
20.39,24.29,0.0,817.5,0.0035929493922149,20.39,24.6,0.0,807.0,0.0036390725207609,8,True,False,False,False,False,False,False,0
20.39,24.29,0.0,825.0,0.0035929493922149,20.39,24.5,0.0,808.0,0.0036241933491251,8,True,False,False,False,False,False,False,0
20.39,24.29,0.0,823.666666666667,0.0035929493922149,20.39,24.6,0.0,813.0,0.0036390725207609,8,True,False,False,False,False,False,False,0
20.39,24.29,0.0,822.0,0.0035929493922149,20.39,24.6,0.0,806.333333333333,0.0036390725207609,8,True,False,False,False,False,False,False,0
20.39,24.29,0.0,816.5,0.0035929493922149,20.39,24.55,0.0,803.666666666667,0.0036316328464765,8,True,False,False,False,False,False,False,0
20.39,24.34,0.0,815.0,0.0036003881465167,20.39,24.5,0.0,814.0,0.0036241933491251,8,True,False,False,False,False,False,False,0
20.39,24.29,0.0,821.666666666667,0.0035929493922149,20.39,24.5,0.0,816.5,0.0036241933491251,8,True,False,False,False,False,False,False,0
20.39,24.29,0.0,821.5,0.0035929493922149,20.39,24.5,0.0,816.0,0.0036241933491251,8,True,False,False,False,False,False,False,0
20.39,24.29,0.0,826.5,0.0035929493922149,20.39,24.5,0.0,815.0,0.0036241933491251,8,True,False,False,False,False,False,False,0
20.39,24.29,0.0,826.333333333333,0.0035929493922149,20.39,24.5,0.0,813.0,0.0036241933491251,8,True,False,False,False,False,False,False,0
20.39,24.29,0.0,825.666666666667,0.0035929493922149,20.39,24.5,0.0,811.0,0.0036241933491251,8,True,False,False,False,False,False,False,0
20.39,24.29,0.0,813.5,0.0035929493922149,20.39,24.5,0.0,806.0,0.0036241933491251,8,True,False,False,False,False,False,False,0
20.39,24.29,0.0,809.0,0.0035929493922149,20.39,24.39,0.0,813.5,0.003607827077725,8,True,False,False,False,False,False,False,0
20.39,24.29,0.0,818.333333333333,0.0035929493922149,20.39,24.39,0.0,815.5,0.003607827077725,8,True,False,False,False,False,False,False,0
20.39,24.29,0.0,818.666666666667,0.0035929493922149,20.39,24.5,0.0,811.333333333333,0.0036241933491251,8,True,False,False,False,False,False,False,0
20.39,24.29,0.0,824.5,0.0035929493922149,20.39,24.39,0.0,818.0,0.003607827077725,8,True,False,False,False,False,False,False,0
20.39,24.29,0.0,830.0,0.0035929493922149,20.39,24.4633333333333,0.0,815.0,0.0036187378301811,8,True,False,False,False,False,False,False,0
20.39,24.29,7.0,826.0,0.0035929493922149,20.39,24.39,0.0,815.0,0.003607827077725,8,True,False,False,False,False,False,False,0
20.39,24.29,4.66666666666667,822.333333333333,0.0035929493922149,20.39,24.4633333333333,0.0,820.666666666667,0.0036187378301811,8,True,False,False,False,False,False,False,0
20.39,24.29,4.66666666666667,823.666666666667,0.0035929493922149,20.39,24.5,0.0,820.0,0.0036241933491251,8,True,False,False,False,False,False,False,0
20.39,24.29,7.0,826.25,0.0035929493922149,20.39,24.4725,0.0,813.75,0.0036201017009972,8,True,False,False,False,False,False,False,0
20.39,24.29,14.0,828.0,0.0035929493922149,20.39,24.445,0.0,814.5,0.0036160101063886,8,True,False,False,False,False,False,False,0
20.39,24.29,14.0,829.0,0.0035929493922149,20.39,24.39,0.0,823.0,0.003607827077725,8,True,False,False,False,False,False,False,0
20.39,24.29,14.0,828.333333333333,0.0035929493922149,20.39,24.39,0.0,822.0,0.003607827077725,8,True,False,False,False,False,False,False,0
20.39,24.29,14.0,826.5,0.0035929493922149,20.39,24.39,0.0,821.0,0.003607827077725,8,True,False,False,False,False,False,False,0
20.39,24.29,14.0,825.5,0.0035929493922149,20.39,24.39,0.0,820.0,0.003607827077725,8,True,False,False,False,False,False,False,0
20.39,24.29,14.0,819.0,0.0035929493922149,20.39,24.39,0.0,817.666666666667,0.003607827077725,8,True,False,False,False,False,False,False,0
20.39,24.29,14.0,819.0,0.0035929493922149,20.39,24.39,0.0,816.5,0.003607827077725,8,True,False,False,False,False,False,False,0
20.445,24.34,14.0,823.0,0.003612706872346,20.39,24.39,0.0,814.0,0.003607827077725,8,True,False,False,False,False,False,False,0
20.39,24.29,14.0,828.666666666667,0.0035929493922149,20.39,24.39,0.0,817.5,0.003607827077725,8,True,False,False,False,False,False,False,0
20.39,24.29,14.0,822.5,0.0035929493922149,20.39,24.29,0.0,817.5,0.0035929493922149,8,True,False,False,False,False,False,False,0
20.39,24.29,14.0,823.5,0.0035929493922149,20.39,24.29,0.0,825.0,0.0035929493922149,8,True,False,False,False,False,False,False,0
20.39,24.29,14.0,826.0,0.0035929493922149,20.39,24.29,0.0,823.666666666667,0.0035929493922149,8,True,False,False,False,False,False,False,0
20.39,24.29,7.0,833.5,0.0035929493922149,20.39,24.29,0.0,822.0,0.0035929493922149,8,True,False,False,False,False,False,False,0
20.39,24.29,14.0,829.0,0.0035929493922149,20.39,24.29,0.0,816.5,0.0035929493922149,8,True,False,False,False,False,False,False,0
20.39,24.29,14.0,828.0,0.0035929493922149,20.39,24.34,0.0,815.0,0.0036003881465167,8,True,False,False,False,False,False,False,0
20.39,24.29,7.0,830.0,0.0035929493922149,20.39,24.29,0.0,821.666666666667,0.0035929493922149,8,True,False,False,False,False,False,False,0
20.4266666666667,24.3233333333333,9.33333333333333,828.0,0.0036061112183685,20.39,24.29,0.0,821.5,0.0035929493922149,8,True,False,False,False,False,False,False,0
20.39,24.29,14.0,827.0,0.0035929493922149,20.39,24.29,0.0,826.5,0.0035929493922149,8,True,False,False,False,False,False,False,0
20.445,24.34,292.25,831.0,0.003612706872346,20.39,24.29,0.0,826.333333333333,0.0035929493922149,8,True,False,False,False,False,False,False,0
20.5,24.445,433.0,835.5,0.0036407923831168,20.39,24.29,0.0,825.666666666667,0.0035929493922149,8,True,False,False,False,False,False,False,1
20.4633333333333,24.6,414.333333333333,841.0,0.0036556833355373,20.39,24.29,0.0,813.5,0.0035929493922149,8,True,False,False,False,False,False,False,1
20.5,24.6,397.0,851.75,0.0036640137811265,20.39,24.29,0.0,809.0,0.0035929493922149,8,True,False,False,False,False,False,False,1
20.5,24.775,389.0,857.0,0.0036902335604075,20.39,24.29,0.0,818.333333333333,0.0035929493922149,8,True,False,False,False,False,False,False,1
20.5,25.05,389.0,856.5,0.0037314405110296,20.39,24.29,0.0,818.666666666667,0.0035929493922149,8,True,False,False,False,False,False,False,0
20.5,25.025,397.0,870.75,0.0037276942003278,20.39,24.29,0.0,824.5,0.0035929493922149,8,True,False,False,False,False,False,False,0
20.6,25.05,405.0,869.0,0.0037546672057036,20.39,24.29,0.0,830.0,0.0035929493922149,8,True,False,False,False,False,False,False,0
20.55,25.1,405.0,872.5,0.0037505541570583,20.39,24.29,7.0,826.0,0.0035929493922149,8,True,False,False,False,False,False,False,0
20.6,25.2,405.0,871.5,0.0037772867780388,20.39,24.29,4.66666666666667,822.333333333333,0.0035929493922149,8,True,False,False,False,False,False,False,0
20.6,25.2,405.0,875.75,0.0037772867780388,20.39,24.29,4.66666666666667,823.666666666667,0.0035929493922149,8,True,False,False,False,False,False,False,1
20.6,25.29,405.0,881.666666666667,0.0037908593063959,20.39,24.29,7.0,826.25,0.0035929493922149,8,True,False,False,False,False,False,False,1
20.6,25.29,405.0,883.5,0.0037908593063959,20.39,24.29,14.0,828.0,0.0035929493922149,8,True,False,False,False,False,False,False,1
20.6333333333333,25.36,399.666666666667,879.333333333333,0.0038092839710094,20.39,24.29,14.0,829.0,0.0035929493922149,8,True,False,False,False,False,False,False,1
20.65,25.445,389.0,874.25,0.0038260828088335,20.39,24.29,14.0,828.333333333333,0.0035929493922149,8,True,False,False,False,False,False,False,1
20.675,25.5475,393.0,882.333333333333,0.0038475505667833,20.39,24.29,14.0,826.5,0.0035929493922149,8,True,False,False,False,False,False,False,1
20.675,25.575,393.0,885.8,0.0038517178180399,20.39,24.29,14.0,825.5,0.0035929493922149,8,True,False,False,False,False,False,False,1
20.7,25.65,405.0,884.5,0.0038690756970336,20.39,24.29,14.0,819.0,0.0035929493922149,8,True,False,False,False,False,False,False,1
20.7,25.7,401.0,889.25,0.0038766647614018,20.39,24.29,14.0,819.0,0.0035929493922149,9,True,False,False,False,False,False,False,1
20.7,25.73,399.666666666667,891.666666666667,0.0038812182883647,20.445,24.34,14.0,823.0,0.003612706872346,9,True,False,False,False,False,False,False,1
20.7,25.79,405.0,899.0,0.0038903255410668,20.39,24.29,14.0,828.666666666667,0.0035929493922149,9,True,False,False,False,False,False,False,1
20.745,25.79,397.0,901.75,0.0039011921831294,20.39,24.29,14.0,822.5,0.0035929493922149,9,True,False,False,False,False,False,False,1
20.76,25.79,405.0,905.0,0.0039048203406907,20.39,24.29,14.0,823.5,0.0035929493922149,9,True,False,False,False,False,False,False,1
20.79,25.865,405.0,897.5,0.0039235340989341,20.39,24.29,14.0,826.0,0.0035929493922149,9,True,False,False,False,False,False,False,1
20.79,25.79,394.5,905.0,0.0039120855837458,20.39,24.29,7.0,833.5,0.0035929493922149,9,True,False,False,False,False,False,False,1
20.79,25.79,405.666666666667,899.0,0.0039120855837458,20.39,24.29,14.0,829.0,0.0035929493922149,9,True,False,False,False,False,False,False,1
20.79,26.065,399.0,901.75,0.0039540655203752,20.39,24.29,14.0,828.0,0.0035929493922149,9,True,False,False,False,False,False,False,1
20.79,26.46,399.0,933.333333333333,0.0040143738289429,20.39,24.29,7.0,830.0,0.0035929493922149,9,True,False,False,False,False,False,False,1
20.79,26.52,402.75,956.75,0.0040235356013603,20.4266666666667,24.3233333333333,9.33333333333333,828.0,0.0036061112183685,9,True,False,False,False,False,False,False,1
20.84,26.27,414.0,950.5,0.0039977273080121,20.39,24.29,14.0,827.0,0.0035929493922149,9,True,False,False,False,False,False,False,1
20.89,27.15,414.0,943.5,0.0041453527025924,20.445,24.34,292.25,831.0,0.003612706872346,9,True,False,False,False,False,False,False,1
20.89,26.65,421.5,957.5,0.0040685116801406,20.5,24.445,433.0,835.5,0.0036407923831168,9,True,False,False,False,False,False,False,1
20.89,26.7925,414.0,963.5,0.0040904094498765,20.4633333333333,24.6,414.333333333333,841.0,0.0036556833355373,9,True,False,False,False,False,False,False,1
20.89,26.9175,424.0,968.25,0.0041096192810532,20.5,24.6,397.0,851.75,0.0036640137811265,9,True,False,False,False,False,False,False,1
20.945,26.89,426.5,975.5,0.0041193968146969,20.5,24.775,389.0,857.0,0.0036902335604075,9,True,False,False,False,False,False,False,1
21.0,26.89,419.0,972.75,0.0041334427332755,20.5,25.05,389.0,856.5,0.0037314405110296,9,True,False,False,False,False,False,False,1
20.9633333333333,26.9633333333333,422.333333333333,983.333333333333,0.0041353958883958,20.5,25.025,397.0,870.75,0.0037276942003278,9,True,False,False,False,False,False,False,1
21.0,27.05,422.75,998.0,0.0041582018298854,20.6,25.05,405.0,869.0,0.0037546672057036,9,True,False,False,False,False,False,False,1
21.0,27.075,419.0,991.75,0.0041620706156101,20.55,25.1,405.0,872.5,0.0037505541570583,9,True,False,False,False,False,False,False,1
21.0,27.1,419.0,990.5,0.0041659394491425,20.6,25.2,405.0,871.5,0.0037772867780388,9,True,False,False,False,False,False,False,1
21.0,27.1,424.0,995.0,0.0041659394491425,20.6,25.2,405.0,875.75,0.0037772867780388,9,True,False,False,False,False,False,False,1
21.025,27.1975,424.0,999.5,0.0041875009729863,20.6,25.29,405.0,881.666666666667,0.0037908593063959,9,True,False,False,False,False,False,False,1
21.0,27.1966666666667,424.0,1001.0,0.0041808993886347,20.6,25.29,405.0,883.5,0.0037908593063959,9,True,False,False,False,False,False,False,1
21.05,27.3225,429.0,1008.5,0.004213388587127,20.6333333333333,25.36,399.666666666667,879.333333333333,0.0038092839710094,9,True,False,False,False,False,False,False,1
21.1,27.6,434.0,1014.33333333333,0.004269658894908,20.65,25.445,389.0,874.25,0.0038260828088335,9,True,False,False,False,False,False,False,1
21.1,27.4725,439.0,1020.0,0.004249800163648,20.675,25.5475,393.0,882.333333333333,0.0038475505667833,9,True,False,False,False,False,False,False,1
21.1,27.39,444.0,1014.5,0.0042369510674595,20.675,25.575,393.0,885.8,0.0038517178180399,9,True,False,False,False,False,False,False,1
21.1,27.3233333333333,447.333333333333,1014.0,0.0042265683446078,20.7,25.65,405.0,884.5,0.0038690756970336,9,True,False,False,False,False,False,False,1
21.1,27.1,444.0,1010.75,0.0041917887314371,20.7,25.7,401.0,889.25,0.0038766647614018,9,True,False,False,False,False,False,False,1
21.15,27.2675,442.75,1009.5,0.0042309320020105,20.7,25.73,399.666666666667,891.666666666667,0.0038812182883647,9,True,False,False,False,False,False,False,1
21.1,27.34,456.5,1017.5,0.0042291639930442,20.7,25.79,405.0,899.0,0.0038903255410668,9,True,False,False,False,False,False,False,1
21.14,27.274,456.25,1019.5,0.004229332163342,20.745,25.79,397.0,901.75,0.0039011921831294,9,True,False,False,False,False,False,False,1
21.1666666666667,27.1633333333333,470.25,1018.0,0.0042190035833803,20.76,25.79,405.0,905.0,0.0039048203406907,9,True,False,False,False,False,False,False,1
21.175,27.2,458.25,1018.75,0.0042269137835477,20.79,25.865,405.0,897.5,0.0039235340989341,9,True,False,False,False,False,False,False,1
21.2,27.1,464.25,1012.75,0.0042177794046749,20.79,25.79,394.5,905.0,0.0039120855837458,9,True,False,False,False,False,False,False,1
21.2,26.995,468.0,1009.25,0.0042013270725151,20.79,25.79,405.666666666667,899.0,0.0039120855837458,9,True,False,False,False,False,False,False,1
21.29,27.1,484.0,1008.5,0.0042412924516248,20.79,26.065,399.0,901.75,0.0039540655203752,9,True,False,False,False,False,False,False,1
21.23,27.1633333333333,489.0,1007.33333333333,0.0042355468602792,20.79,26.46,399.0,933.333333333333,0.0040143738289429,9,True,False,False,False,False,False,False,1
21.29,27.025,478.0,1010.5,0.0042294747420689,20.79,26.52,402.75,956.75,0.0040235356013603,9,True,False,False,False,False,False,False,1
21.29,27.05,488.0,1006.0,0.0042334139290294,20.84,26.27,414.0,950.5,0.0039977273080121,9,True,False,False,False,False,False,False,1
21.29,27.125,489.25,1000.25,0.0042452317872616,20.89,27.15,414.0,943.5,0.0041453527025924,9,True,False,False,False,False,False,False,1
21.29,27.1,502.0,995.0,0.0042412924516248,20.89,26.65,421.5,957.5,0.0040685116801406,9,True,False,False,False,False,False,False,1
21.29,27.22,498.25,992.25,0.0042602017146826,20.89,26.7925,414.0,963.5,0.0040904094498765,9,True,False,False,False,False,False,False,1
21.29,27.2933333333333,509.333333333333,1001.0,0.0042717579376017,20.89,26.9175,424.0,968.25,0.0041096192810532,9,True,False,False,False,False,False,False,1
21.315,27.1975,515.5,1004.5,0.004263231924701,20.945,26.89,426.5,975.5,0.0041193968146969,9,True,False,False,False,False,False,False,1
21.39,27.1333333333333,530.666666666667,997.333333333333,0.0042728388118242,21.0,26.89,419.0,972.75,0.0041334427332755,9,True,False,False,False,False,False,False,1
21.445,27.1,537.25,1004.25,0.0042820582992997,20.9633333333333,26.9633333333333,422.333333333333,983.333333333333,0.0041353958883958,9,True,False,False,False,False,False,False,1
21.4725,27.27,556.5,1006.75,0.004316420880705,21.0,27.05,422.75,998.0,0.0041582018298854,9,True,False,False,False,False,False,False,1
21.5,27.2,575.0,1010.5,0.0043125710230546,21.0,27.075,419.0,991.75,0.0041620706156101,9,True,False,False,False,False,False,False,1
21.5,27.26,571.333333333333,1015.33333333333,0.0043221501514208,21.0,27.1,419.0,990.5,0.0041659394491425,9,True,False,False,False,False,False,False,1
21.5,27.175,576.0,1018.0,0.0043085798060472,21.0,27.1,424.0,995.0,0.0041659394491425,9,True,False,False,False,False,False,False,1
21.6,27.2,554.0,1021.5,0.0043392333453417,21.025,27.1975,424.0,999.5,0.0041875009729863,9,True,False,False,False,False,False,False,1
21.62,27.18,544.5,1018.75,0.0043413663812813,21.0,27.1966666666667,424.0,1001.0,0.0041808993886347,9,True,False,False,False,False,False,False,1
21.6,26.8966666666667,534.25,1019.5,0.0042905085880863,21.05,27.3225,429.0,1008.5,0.004213388587127,9,True,False,False,False,False,False,False,1
21.6,26.8566666666667,536.333333333333,1009.0,0.0042840839111166,21.1,27.6,434.0,1014.33333333333,0.004269658894908,9,True,False,False,False,False,False,False,1
21.7,27.15,536.0,1002.0,0.0043579589315524,21.1,27.4725,439.0,1020.0,0.004249800163648,9,True,False,False,False,False,False,False,1
21.675,26.87,549.75,1006.0,0.0043060703858887,21.1,27.39,444.0,1014.5,0.0042369510674595,9,True,False,False,False,False,False,False,1
21.7,26.8933333333333,541.0,999.666666666667,0.004316474397126,21.1,27.3233333333333,447.333333333333,1014.0,0.0042265683446078,9,True,False,False,False,False,False,False,1
21.65,27.0,543.0,1003.0,0.0043203920999501,21.1,27.1,444.0,1010.75,0.0041917887314371,10,True,False,False,False,False,False,False,1
21.7,27.125,528.0,997.75,0.0043539179885787,21.15,27.2675,442.75,1009.5,0.0042309320020105,10,True,False,False,False,False,False,False,1
21.7,26.9966666666667,528.333333333333,995.333333333333,0.0043331753020892,21.1,27.34,456.5,1017.5,0.0042291639930442,10,True,False,False,False,False,False,False,1
21.7,26.9633333333333,529.333333333333,996.0,0.0043277878160767,21.14,27.274,456.25,1019.5,0.004229332163342,10,True,False,False,False,False,False,False,1
21.675,26.7,493.0,979.75,0.0042786395151189,21.1666666666667,27.1633333333333,470.25,1018.0,0.0042190035833803,10,True,False,False,False,False,False,False,1
21.7,26.6266666666667,489.0,946.0,0.0042733794022068,21.175,27.2,458.25,1018.75,0.0042269137835477,10,True,False,False,False,False,False,False,1
21.7,27.03,470.0,943.333333333333,0.0043385628807856,21.2,27.1,464.25,1012.75,0.0042177794046749,10,True,False,False,False,False,False,False,1
21.675,26.9425,461.5,978.75,0.0043177695764047,21.2,26.995,468.0,1009.25,0.0042013270725151,10,True,False,False,False,False,False,False,1
21.7,26.8225,454.0,985.5,0.0043050267106469,21.29,27.1,484.0,1008.5,0.0042412924516248,10,True,False,False,False,False,False,False,1
21.7,26.8566666666667,464.0,973.0,0.0043105484836449,21.23,27.1633333333333,489.0,1007.33333333333,0.0042355468602792,10,True,False,False,False,False,False,False,1
21.675,26.8925,465.25,956.5,0.0043097011223792,21.29,27.025,478.0,1010.5,0.0042294747420689,10,True,False,False,False,False,False,False,1
21.6,27.0333333333333,454.0,965.0,0.0043124605623217,21.29,27.05,488.0,1006.0,0.0042334139290294,10,True,False,False,False,False,False,False,1
21.6,26.8225,457.75,968.0,0.0042785962705843,21.29,27.125,489.25,1000.25,0.0042452317872616,10,True,False,False,False,False,False,False,1
21.6,27.125,460.25,963.5,0.0043271853097373,21.29,27.1,502.0,995.0,0.0042412924516248,10,True,False,False,False,False,False,False,1
21.6,26.945,461.5,980.0,0.0042982719152931,21.29,27.22,498.25,992.25,0.0042602017146826,10,True,False,False,False,False,False,False,1
21.5333333333333,27.1333333333333,462.333333333333,976.333333333333,0.0043107771839118,21.29,27.2933333333333,509.333333333333,1001.0,0.0042717579376017,10,True,False,False,False,False,False,False,1
21.5,27.025,449.0,976.666666666667,0.0042846335722016,21.315,27.1975,515.5,1004.5,0.004263231924701,10,True,False,False,False,False,False,False,1
21.525,26.9175,457.0,969.5,0.0042740551898508,21.39,27.1333333333333,530.666666666667,997.333333333333,0.0042728388118242,10,True,False,False,False,False,False,False,1
21.525,27.09,457.75,964.8,0.0043016347708623,21.445,27.1,537.25,1004.25,0.0042820582992997,10,True,False,False,False,False,False,False,1
